STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,N20950,A20950,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
UT,6,135810,20240,108180,5780,123890,6910,69710,86250,418300,174350,650,250,40,360,0,10410,33560,11770887,135810,11899442,120840,9369681,54200,49083,25130,76542,22940,50965,43520,32380,26550,183751,25310,138989,15290,256256,30800,972022,1980,3710,15985,24290,494032,15280,279979,46490,128555,4960,1255,290,3361,3850,26424,3690,18572,18600,20548,830,1224,1130,4133,91410,1956094,14920,116279,86670,347039,3450,8018,84100,181013,91360,550457,21030,9395,76210,589786,1950,6123,5180,4211,13010,22658,930,2069,79750,548825,14750,106825,890,7054,135490,7596767,135160,1082232,410,1213,3370,7492,74150,168630,6850,1140,7940,4518,14240,16674,0,0,58860,126543,5510,16227,18030,39878,2750,11716,4100,21611,3030,3873,133860,1183652,0,0,0,0,6130,11011,9160,8060,470,572,128580,913603,130670,964127,50,81,40,80,37830,102964,97680,320133,95820,311066,2480,9067
UT,7,179320,14720,159330,4080,164330,9160,97140,96050,584610,246020,360,120,50,190,0,8270,46590,23873850,179320,24173175,161970,18384606,95730,135304,50920,240635,47030,174469,68240,60541,38450,401001,52850,618352,23580,624847,42510,1706008,2830,3370,15629,29890,719652,33220,1141779,70340,299325,8730,2278,1210,21013,7980,72085,6730,39154,21540,24455,3650,6445,2840,18123,154210,4241508,13580,124239,148600,971264,3780,11294,144980,387706,154150,1399900,34000,17957,129000,1144306,3950,11673,10410,8181,3710,3432,3020,8687,139990,1331820,23000,183828,2050,22324,179120,16963759,178810,2793527,2640,7112,2500,10195,90160,183277,15830,5330,11160,6559,17700,22861,0,0,58620,106883,8080,31358,27380,83136,840,2643,2830,14986,2090,4129,177040,2899890,0,0,0,0,1630,3135,14990,13680,80,105,176800,2610254,177530,2715934,910,362,450,542,67160,324689,111750,504301,107160,464538,6180,39764
UT,8,42790,3130,38670,750,39670,2160,30490,14320,144230,62810,0,0,0,0,0,670,12030,12179555,42790,12415136,38250,7717121,32700,133172,21630,270695,20360,208387,12590,24765,10530,324834,24620,950386,6320,286915,8530,465774,750,340,1853,6560,177669,18570,1917079,18000,235581,980,245,1510,42727,5590,66756,1390,13770,0,0,0,0,2220,31987,41470,1989622,1160,18727,40060,596167,1040,3755,39170,169160,41460,779576,7060,4528,32080,392858,890,4793,3640,2408,0,0,3040,18663,38670,705153,5790,72377,1120,20932,42730,9691953,42730,2202369,22050,87335,340,1915,13980,36637,9470,13786,2110,1201,0,0,0,0,200,168,1760,9327,9860,55744,0,0,390,2083,360,1379,42090,2170072,0,0,0,0,0,0,0,0,0,0,42650,2165928,42730,2264723,14970,11295,19860,22792,21510,359160,21100,260090,17150,174057,4940,86032
UT,9,6830,510,6160,100,6410,320,5940,1360,23290,10300,0,0,0,0,0,30,2020,4557933,6830,4645931,5950,2187543,6260,77281,4600,168553,4370,136041,2090,12873,1820,99238,5360,672764,900,44639,940,55242,160,30,135,960,27339,4650,1200109,3830,87998,50,12,430,17951,1410,19088,260,2748,0,0,0,0,700,23778,6650,643989,40,2239,6450,245397,150,582,6310,45211,6650,293448,810,605,4590,75012,130,1241,620,391,0,0,1200,14469,6330,282330,850,25548,400,20201,6820,3914899,6820,1105663,3440,35830,40,218,3440,25605,2680,14633,200,126,0,0,0,0,0,0,280,2023,2210,17099,0,0,40,244,40,243,6720,1074718,0,0,0,0,0,0,0,0,0,0,6810,1080058,6820,1138112,3930,11353,5820,28285,3580,195004,3220,128796,1820,55752,1670,73044
UT,10,3320,260,2970,40,3110,160,3080,480,10850,4560,0,0,0,0,0,0,1180,10512836,3320,10665010,2770,2360537,3210,226945,2540,437389,2450,355435,1500,48644,850,85944,2940,4209448,400,22461,450,28847,100,0,0,530,15392,2680,2976799,2010,152174,10,2,220,11382,820,11924,110,1182,0,0,0,0,630,100027,3200,1330489,0,0,3140,604400,50,227,3040,47618,3200,658480,350,347,1740,34287,60,704,230,221,0,0,1120,63731,3080,752516,430,53192,400,30224,3320,9197816,3320,2724184,810,40824,10,72,2120,72873,1730,43537,50,28,0,0,0,0,0,0,100,936,1210,20361,0,0,10,94,20,89,3290,2877936,0,0,0,0,0,0,0,0,0,0,3310,2651311,3320,2794194,1880,18841,2970,108053,1440,387969,1850,459866,710,156263,1330,303603
VT,0,328250,172790,121370,28260,290180,17260,154620,180760,567040,139610,10960,3850,20,7100,1330,36570,98790,20318428,327000,20735117,266840,13648746,116980,162742,75880,713264,71040,571117,44250,51980,58310,818522,66280,1600235,42740,679806,64020,1359560,4240,14220,56655,52310,763234,21320,916543,100480,416689,8390,2143,3010,52981,13700,87510,10290,50821,40330,44401,2160,5570,2530,44961,91350,2333556,18750,209583,84260,628854,5510,4315,84740,536415,91070,1181276,8410,6592,69020,476456,1960,7571,3300,1237,3830,5046,2910,14290,65260,326726,17980,148832,1490,14139,260180,14512946,257520,2612680,9030,67394,11160,12939,95950,138981,24830,26067,13820,7409,15150,18225,19400,3638,41570,51648,5290,12002,46690,141456,16810,67359,19070,77426,10980,8054,306500,3071856,43550,84124,34320,70204,22670,28093,12050,11663,6450,6865,240690,2473785,256670,2681159,4730,6909,6990,38822,63900,323770,248920,710438,239940,596006,12680,114435
VT,1,5600,3510,1780,180,4010,880,3560,960,8220,1020,90,40,0,50,0,110,3180,-327952,4350,-313552,1320,30580,2000,4787,1390,9344,1270,6490,150,830,2020,-27142,1940,22419,580,5884,650,5957,530,40,192,10,96,990,-60353,1490,14400,20,4,10,120,320,1506,50,288,360,396,180,674,200,9597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,81,10,58,60,22,20,9,0,0,0,0,0,0,0,0,0,0,0,0,750,1330,350,2153,380,1831,0,0,2260,10322,560,538,340,359,170,243,150,153,300,478,60,71,880,1544,20,18,0,0,500,595,1980,9383,1840,8108,180,1274
VT,2,48820,41120,4630,2550,40800,3390,17990,20830,42550,6190,4510,1190,0,3320,660,3780,13970,235520,48820,243816,33610,174324,10440,3910,6060,7679,5480,5216,410,235,6290,20921,4900,3622,3750,13100,6070,25878,380,650,1783,110,476,720,-1338,6950,8296,40,10,20,82,640,1533,160,486,1270,1109,430,1479,80,976,1730,27571,1230,12908,580,757,840,292,1340,5290,1660,6493,150,116,940,5432,30,89,30,18,60,97,40,22,850,839,700,1448,20,164,5540,9727,5310,1012,0,0,300,102,390,36,280,9,0,0,60,17,20,4,20,11,0,0,5230,3895,1110,4806,1150,4277,30,11,38490,30456,12600,10956,10370,9353,2580,1576,920,819,700,749,5200,977,10610,5099,0,0,0,0,4040,1842,35930,27199,35600,26676,470,524
VT,3,59990,41880,9220,7890,52650,3060,25270,36910,84080,19300,3030,1230,20,1780,440,9290,16600,1042204,59990,1066963,46230,757558,13490,8886,8280,20165,7580,13781,1310,691,9980,88346,6870,14751,6350,42580,10220,102609,590,3520,11975,5700,10068,1460,2962,13990,24759,350,77,110,958,1680,4266,960,3695,4640,4435,230,633,140,1283,4280,68088,2760,27491,2320,2757,1580,709,3490,13644,4210,17525,380,256,2360,13143,80,345,90,35,160,321,80,298,2460,4095,1200,4326,60,389,43110,295140,42220,31159,10,71,1740,652,10600,3525,1070,67,540,169,2320,1453,4560,800,2650,947,170,54,8640,15067,4810,19864,4870,18662,3080,1610,55340,146080,16790,45673,13400,39590,9800,12481,1880,1660,2650,2337,36360,27634,41910,44738,0,0,0,0,7020,7927,50520,109075,49830,107518,1040,1557
VT,4,83130,52640,17460,10770,74750,3660,35170,54460,131660,31530,2450,1230,0,1220,230,13500,18810,3030159,83130,3088029,72630,2449958,20800,13396,12380,38519,11470,27438,5890,3092,11420,127728,10260,36493,7770,72745,12760,198148,790,5160,20910,13980,94629,2610,15926,24420,57870,1370,315,280,2303,2720,10267,2630,11088,13180,14294,200,479,290,2188,12110,179290,4300,41156,10440,15895,1390,1059,10480,40069,12040,58324,1300,976,8570,46783,290,1300,270,159,840,1259,170,176,6650,12419,2670,16067,160,1115,81230,1743667,80290,218458,20,34,5540,4044,27230,21742,3320,297,2580,1344,4060,4437,11200,2188,12930,12476,770,625,9070,22915,8140,29584,8440,32996,5300,3243,81240,360292,13400,26889,10090,20857,8460,11410,2350,2180,2310,2432,71700,196720,74860,223886,10,6,10,61,12770,19296,69760,155001,68630,151330,1750,3672
VT,5,46980,20410,21170,4220,42030,2220,23900,27600,90450,22330,600,150,0,450,0,5190,15130,2884427,46980,2941173,40560,2166339,18780,14662,11480,48433,10700,35151,8850,5592,8750,111393,9760,53713,6900,85282,10880,233051,610,2270,10089,11270,169973,2640,24780,17330,56746,1710,425,340,3646,2060,11169,2320,11618,8280,9315,280,602,270,2318,15830,255750,3770,38919,14850,35578,760,726,14580,63131,15800,101229,1500,1126,12320,71942,380,1475,460,217,1160,1418,240,325,9780,20332,3050,18169,190,1245,46740,1945406,46420,272724,30,58,2140,3476,17890,23545,3900,432,2320,1228,2710,3584,3630,646,9870,14784,1070,1740,6800,19933,1910,8977,2710,12700,1590,1455,46210,339545,200,68,120,45,1310,1827,1860,1835,430,712,44820,249179,45510,271910,20,23,0,0,11340,24830,35440,91716,34330,88257,1640,3458
VT,6,30490,6650,22070,1380,27450,1420,16310,17080,71180,18630,190,20,0,170,0,2450,10930,2642146,30490,2688267,26500,1929743,15280,14154,9720,52458,9140,39660,8010,6116,6550,94864,8230,62038,5600,92166,8270,217226,440,1310,5795,8080,162913,2600,32588,12270,46121,1620,423,300,3252,1480,10336,1620,8488,5550,6541,120,277,240,1617,14160,268021,2740,28982,13640,47363,380,529,13390,69400,14140,118954,1380,1041,11290,75324,310,946,510,194,1210,1686,280,502,9870,23711,2580,16230,190,1244,30420,1888733,30220,271905,70,125,780,2083,13290,21975,3530,540,2670,1558,2400,3356,0,0,8040,12992,980,2119,5090,16923,450,1867,890,4205,570,737,30160,317614,0,0,0,0,250,412,1680,1713,70,157,29820,249947,30010,269220,0,0,0,0,8210,23046,22190,71029,21120,67111,1550,3919
VT,7,41350,5160,34890,1040,37480,2070,23430,19930,107180,30950,100,0,0,100,0,2110,15080,5520449,41350,5620934,36080,3873975,26150,35970,18160,162646,17240,128751,15480,16357,9750,197901,16050,225577,8800,223624,12050,423154,650,1140,5266,10230,244748,5680,143100,18650,100485,2920,800,1000,15662,2760,24108,2270,12512,7060,8311,730,1426,590,5000,31690,763390,3440,44405,31060,192841,420,713,30360,208655,31670,406168,2840,2259,25520,182844,640,2207,1320,436,410,265,900,2334,25060,78715,5340,41115,480,4025,41260,4202665,41120,699529,1020,2709,500,2111,20120,29733,7630,2413,4710,2584,3600,5378,0,0,8080,10438,1790,5122,7720,34393,40,108,530,2282,330,674,41010,762302,0,0,0,0,90,144,3200,3303,0,0,40890,669860,41010,709422,210,61,110,67,14360,65008,26900,117069,24550,102335,3310,14735
VT,8,10030,1170,8600,210,9260,490,7310,2760,26790,8160,0,0,0,0,0,150,4240,2835683,10030,2902264,8410,1616797,8280,27743,6830,167774,6610,138777,3480,8888,2960,143597,6650,299175,2560,120789,2710,130266,190,100,543,2510,68674,3460,258785,4300,66581,340,84,790,19751,1510,17248,250,2288,0,0,0,0,430,4750,9740,445847,490,14025,9590,166543,120,260,9350,101422,9740,270069,760,734,6930,66161,200,871,520,147,0,0,810,3156,8840,66252,2030,27762,210,2734,10010,2297036,10000,525479,6780,40621,90,449,5080,9929,3930,3226,910,474,0,0,0,0,0,0,460,1938,2750,20064,0,0,80,420,70,252,9930,538817,0,0,0,0,0,0,0,0,0,0,9980,515550,10010,548167,3420,2538,5170,7197,4750,68145,5250,58217,3700,32859,2030,25358
VT,9,1320,160,1130,20,1240,60,1170,170,3540,1100,0,0,0,0,0,0,600,887434,1320,906418,1080,395972,1230,11315,1090,69869,1070,57557,400,3449,440,38799,1110,151141,310,15582,290,15644,30,10,102,300,8014,760,170852,740,18984,20,5,140,4969,340,4672,20,175,0,0,0,0,150,3992,1290,124490,20,1697,1270,65778,10,27,1250,21463,1280,87589,100,63,840,11101,30,338,80,26,0,0,230,2390,1230,24582,290,10388,90,893,1320,763283,1320,214718,890,13497,0,0,890,6678,770,3862,70,42,0,0,0,0,0,0,40,204,440,4075,0,0,10,53,10,72,1310,209011,0,0,0,0,0,0,0,0,0,0,1320,208041,1320,221788,780,2168,1190,7104,680,33185,640,20089,260,6018,440,14071
VT,10,550,90,430,10,520,20,530,50,1390,410,0,0,0,0,0,0,250,1568358,550,1590805,420,253500,530,27919,490,136377,480,118296,270,6730,160,22115,510,731306,110,8054,120,7627,20,0,0,130,3643,410,329241,350,22447,0,0,40,2238,180,2405,20,183,0,0,0,0,120,13240,530,201109,0,0,520,101342,0,0,510,13341,530,114925,30,21,260,3726,0,0,20,5,0,0,170,5087,520,95781,120,13327,80,2330,550,1367289,550,377615,200,10221,0,0,440,21809,390,15221,20,10,0,0,0,0,0,0,20,200,200,2861,0,0,0,0,0,0,540,357417,0,0,0,0,0,0,0,0,0,0,550,355806,550,385385,270,2095,510,24393,230,79896,320,51660,80,5794,270,45867
VA,0,3961000,1854050,1506530,496130,3484310,258360,1714280,2554830,7570980,2352440,89100,32570,6020,50510,8730,539130,954150,309803887,3948670,314072786,3350190,220151790,1200520,2106681,842930,7119889,791260,5520939,882480,1160330,636460,8427841,734100,17312670,398760,7505178,824470,25467111,37750,75770,276856,556250,8746352,221370,17500069,1004670,4268899,99520,24999,31040,865955,102520,805905,71440,336187,325110,363674,33490,80768,12360,239921,1507430,42810071,301440,3142099,1390890,11383739,83270,85439,1290470,5704767,1502930,18030139,1112270,735258,1147490,11456827,23730,134091,74120,43589,71300,128046,39750,302804,1227550,7296007,361020,3171498,25470,327912,3201470,225217391,3195090,45788581,167510,862958,97160,94933,1249370,1543068,268550,259872,202520,116813,240560,265724,235600,40178,560720,681796,42390,30442,479360,1608893,174180,875792,195670,966918,107430,86061,3796280,52599205,610040,1417038,517170,1220400,400140,522236,202690,185534,75830,55284,2939410,44245528,3136470,46867067,133460,232910,142180,487440,855740,4620626,3017010,10270436,2945030,8601050,93540,1669386
VA,1,41260,25170,12660,1790,28840,6440,23500,12490,61510,10010,600,330,20,260,0,1700,18800,-3633748,28940,-3582356,10540,412642,11700,105425,8600,79649,7910,56090,1900,6399,13950,-237447,11140,285165,3060,53808,4580,78200,2820,230,1008,100,538,7250,-827943,9250,51392,190,47,90,1993,2290,13202,260,1284,1760,2100,1800,6575,150,3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,5780,100,5349,1180,380,240,310,20,3,0,0,60,38,30,19,110,77,0,0,4560,11480,6370,43253,6790,41384,40,41,20550,115944,3470,3808,2330,2641,1490,2395,2080,2028,4610,4478,1200,5469,6690,20610,290,473,40,165,3850,6615,18960,102035,18060,80608,1150,21426
VA,2,487350,406070,32610,41290,412250,38770,173800,295290,420630,91720,17510,8060,400,9050,3490,57220,74980,2527137,487350,2603292,384090,2127359,60160,25814,40830,50039,37480,35021,5300,3664,71280,242414,33360,26766,16640,64847,38100,178549,2430,4850,12147,1260,5741,5040,-17370,73880,76155,700,150,130,755,4940,14596,1120,3297,8230,7854,5550,17674,150,581,17370,281761,12050,116161,6490,9840,6960,2921,11270,35821,16330,53369,9180,4346,9280,69366,200,1111,410,190,950,1675,310,448,10200,13998,6970,23329,300,1653,59330,104100,58780,12197,20,217,4810,1658,4160,540,2600,86,20,7,910,249,200,42,310,122,50,10,59590,45163,22820,122656,23940,121172,410,211,422100,375212,145280,159059,125780,139758,42560,28158,17200,15275,15160,8290,57190,11658,119070,58612,30,20,30,74,47680,23278,396900,339597,395270,336273,2110,3324
VA,3,738680,457910,98670,163710,653590,46570,296420,548200,1179760,391450,27920,11580,860,15480,3550,153320,148170,12740594,738680,12948758,600270,10099115,96440,64924,56290,121486,51450,84749,22280,13660,125060,970037,45130,89707,41420,290405,104860,1133376,4270,18880,61278,52110,98676,11540,20786,147190,208164,4280,961,430,2822,11010,33063,5370,16666,33150,31541,3260,8956,300,2429,63100,993068,35990,325333,39540,41644,17250,9042,38400,106837,61830,174657,35670,15324,31620,222603,740,3981,1260,686,3450,5871,630,795,42380,100932,24230,149972,950,6235,490700,3173110,490740,340462,120,221,28110,8957,152180,50806,6390,362,8990,3010,41830,24163,64410,10394,38040,12247,1100,344,101930,175083,70350,345431,72290,346468,32540,18438,697420,2063941,266160,848747,230330,746335,186460,253713,40770,35894,34700,20782,401650,289656,482770,487154,80,79,40,252,78830,86972,642400,1660798,639370,1652812,4290,7986
VA,4,878290,472330,202170,168850,780100,52660,356540,648590,1582130,507320,25660,9670,1480,14510,1670,163550,176820,32016864,878290,32416371,769770,26695310,159240,112822,93100,244689,85860,176608,98020,66084,112080,854601,75710,197009,59880,568327,146690,2560781,6370,20270,76379,130480,895285,21310,145201,201870,399507,18500,4368,1050,9794,14780,64557,15320,55649,93410,104768,3270,7721,710,3206,198510,3284483,74640,651006,168520,293228,22390,17917,134260,344070,197440,717856,127360,54453,119880,815401,2740,14459,4470,3465,16300,28188,1410,1962,143210,422790,75810,609414,2760,15951,842620,16749012,839360,2084907,130,429,40050,29172,342900,289976,19330,1600,40590,24262,68450,70217,133550,23699,180630,165393,5810,3116,76970,181598,57820,280536,63300,310174,46690,31239,857900,3702874,191640,404201,156390,330787,143290,201829,44600,39388,17640,16850,702540,1794932,741220,2020137,140,124,70,357,136100,214348,737430,1888138,731770,1869725,8010,18413
VA,5,540840,241140,217670,61620,476610,33600,240590,363570,1067190,309170,9680,2090,1120,6480,20,74450,144860,33304290,540840,33695315,466650,26079190,165380,135010,104560,356450,97100,261597,136610,105854,76930,653493,86470,324272,60340,753776,130840,3343934,5770,11300,42851,108850,1643207,22180,232478,160180,391025,18710,4577,1460,14551,11290,66832,13940,58930,77030,89376,5770,12174,930,3781,230390,4300713,63550,607879,211390,599507,13950,15156,187940,527490,229850,1228572,163380,74481,169190,1240639,3740,18596,7550,5152,22010,40269,2050,3491,176240,594280,68930,538980,3180,18990,536670,21718825,534870,3100010,600,1798,13890,23576,202530,277342,28080,3408,27600,16130,42020,52244,37410,6024,127780,190871,7010,4508,52980,140051,13290,69265,18550,96644,16270,15892,532540,3860500,3490,1223,2330,879,22250,30057,28230,26232,3160,4152,511890,2822678,519390,2996825,150,218,80,235,126900,277531,412190,1132658,405220,1109609,9510,23049
VA,6,374560,115180,222030,27440,330590,22830,172250,242860,844350,247890,4230,520,880,2840,0,40100,112500,32517337,374560,32851008,323000,24666064,153720,145812,102610,431548,95650,322780,137990,119821,59050,569624,86200,428537,54820,889314,109750,3577574,4660,7260,28085,84290,1672469,21380,282870,107740,333671,15590,4110,1660,20636,9060,64316,10190,51887,42990,48934,1780,3694,960,4849,217830,4616247,45170,462666,205310,834780,8730,12034,192570,620194,217560,1565232,161640,85904,173700,1443163,3630,17225,8990,6028,21720,44026,2700,5190,174870,659570,51790,388698,3010,20874,373280,22781623,372240,3469619,1680,3224,5200,14359,151670,237837,30840,4930,26680,16216,32400,41946,0,0,101070,164592,6420,4440,40940,118701,3010,12757,6260,30248,5950,7663,370920,4025803,0,0,0,0,3220,4686,22230,20711,500,617,368680,3231783,370100,3379655,230,153,120,605,98950,267775,274730,908032,267700,878514,9460,29518
VA,7,635410,113330,486010,26350,564300,39120,294670,356450,1642200,520890,3250,310,1140,1800,0,42960,195310,87478103,635410,88410336,558780,65374524,349480,409825,260720,1571204,245840,1210569,338560,358139,117430,1824140,227830,1997590,111850,2707376,208420,9324567,7700,10260,43036,133350,3163667,59810,1334448,214420,932233,33250,8739,7940,127114,21650,185991,21450,113480,68540,79101,12070,23974,3110,17067,521900,13968317,60480,739525,505650,3466446,10790,19991,480690,2076065,521650,5876967,406590,278185,433720,4445549,8350,42393,28940,16952,6880,8017,11270,24272,444710,2016063,93740,731479,7480,60153,634450,65517830,633380,11444518,16900,39014,3410,14129,272230,317367,92590,22366,64090,38205,54900,76867,0,0,112700,148411,14870,10350,84100,328484,520,1894,3960,17755,4540,8761,631620,12364324,0,0,0,0,860,1398,47580,46006,60,115,632050,11127153,632790,11533782,6930,1977,2850,1509,225250,952012,408870,1768870,389640,1639822,25760,129049
VA,8,226870,19540,201530,4300,203800,15630,125430,80920,659870,231540,260,20,130,100,0,5720,69810,63389223,226870,64315562,205110,44674770,169370,369848,144260,1854940,138760,1484208,122020,220059,50590,2212558,136130,3258313,43970,1791919,73210,4690153,2870,2580,11399,39500,1080902,50350,3635212,70070,926339,7920,1950,11810,320424,18090,212663,3120,28410,0,0,0,0,3290,31636,221200,9615818,9200,219554,217300,3185022,2860,7308,209550,1473901,221160,4863043,178260,171609,182900,2670677,3530,24066,18300,9451,0,0,13080,50997,200720,1465230,33370,367817,4740,79007,226710,51436384,226640,11871136,132620,559430,460,2429,98140,95841,67180,47519,30950,16824,0,0,0,0,90,83,6330,5524,44290,328723,0,0,540,2722,830,2917,225720,11937925,0,0,0,0,0,0,0,0,0,0,226520,11775295,226740,12332266,97180,68506,105430,99337,118890,1313222,107250,903357,89950,636492,21570,266865
